OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),DefaultData,ComplianceStatus,TotalGHGEmissions,GHGEmissionsIntensity,BuildingAge
70,NonResidential,Hotel,Homewood Suites by Hilton Seattle Downtonw,206 Western Ave West,Seattle,WA,98119.0,1992200235,7,MAGNOLIA / QUEEN ANNE,47.62023,-122.35951000000001,1.0,6,155602,36744,118858,Hotel,Hotel,155602.0,81.0,44.0,107.59999850000001,6849826.5,0.0,4558937.0,2277962.0,False,Compliant,152.76,0.98,18
73,NonResidential,K-12 School,Seattle Hebrew Academy,1617 Interlaken Drive East,Seattle,WA,98136.0,2125049015,3,EAST,47.63442,-122.30793,1.0,3,56072,0,56072,K-12 School,K-12 School,56072.0,76.0,67.80000305,92.69999695,3800842.5,0.0,551867.0,2682920.0,False,Compliant,146.34,2.61,105
77,NonResidential,Hotel,Comfort Suites Seattle Center,601 Roy St,Seattle,WA,98109.0,2249000170,7,MAGNOLIA / QUEEN ANNE,47.62519,-122.34456000000002,1.0,4,122942,44891,78051,"Hotel, Parking",Hotel,78051.0,94.0,69.0,138.6999969,5387530.0,0.0,2423730.0,2913604.0,False,Compliant,171.64,1.4,17
82,NonResidential,Small- and Mid-Sized Office,Dept of Social & Health Services,1700 E. Cherry St,Seattle,WA,98122.0,2254501944,3,CENTRAL,47.60823,-122.30956,1.0,2,54984,0,54984,Office,Office,54984.0,71.0,66.0,144.5,3630147.25,0.0,1978230.0,1396981.0,False,Compliant,87.98,1.6,54
86,NonResidential,Hotel,SCCA - ALLIANCE HOUSE,207 Pontius Ave N,Seattle,WA,98109.0,2467400430,7,LAKE UNION,47.61988,-122.33211000000001,1.0,6,84103,20732,63371,"Hotel, Parking",Hotel,63371.0,74.0,59.79999924,156.6999969,3787499.0,0.0,2812688.0,893412.0,False,Compliant,67.06,0.8,8
87,SPS-District K-12,K-12 School,Arbor Heights Elementary,3701 S.W. 104th St.,Seattle,WA,98146.0,2518400005,1,SOUTHWEST,47.5097,-122.37758999999998,1.0,2,53352,0,53352,K-12 School,K-12 School,65568.0,,0.0,0.0,0.0,0.0,600813.0,0.0,False,Missing Data,4.19,0.08,68
95,NonResidential,Hotel,Sorrento Hotel,900 Madison St.,Seattle,WA,98104.0,1979200270,3,EAST,47.608979999999995,-122.32693,1.0,7,76631,0,76631,Hotel,Hotel,76631.0,71.0,94.59999847,171.6999969,7250730.5,0.0,2660742.0,4598016.0,False,Compliant,262.75,3.43,108
98,NonResidential,Retail Store,Firestone Store#012432,400 Westlake Ave N,Seattle,WA,98109.0,1983200230,7,LAKE UNION,47.622370000000004,-122.33805,1.0,2,58320,0,58320,Retail Store,Retail Store,72072.0,96.0,17.20000076,28.79999924,1243027.75,0.0,361803.0,687945.0,False,Compliant,39.06,0.67,87
110,Nonresidential COS,Other,Exhibition Hall,225 Mercer St.,Seattle,WA,98109.0,1988200440,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35077,1.0,2,52000,0,52000,Other,Other,52000.0,,51.59999847,109.5,2682242.75,1202380.0,1293349.0,0.0,False,Compliant,101.83,1.96,54
111,Nonresidential COS,Other,Mercer Arena,363 Mercer St.,Seattle,WA,98109.0,1988200700,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35077,1.0,1,60696,0,60696,Other,Other,108000.0,,8.100000381000001,25.5,875943.3125,0.0,875943.0,0.0,False,Compliant,6.11,0.1,88
113,NonResidential,Small- and Mid-Sized Office,KCTS9,401 Mercer St,Seattle,WA,98109.0,1988200705,7,MAGNOLIA / QUEEN ANNE,47.623909999999995,-122.34836999999999,0.0,2,66240,2352,63888,"Data Center, Distribution Center, Office, Parking, Retail Store",Office,45900.0,,75.40000153,236.60000609999997,4192107.75,0.0,4166305.0,0.0,False,Compliant,29.04,0.44,30
115,NonResidential,Small- and Mid-Sized Office,J.G. Scripps Building,221 1st Ave. W,Seattle,WA,98033.0,1989200850,7,MAGNOLIA / QUEEN ANNE,47.62053,-122.35842,1.0,4,76213,25930,50283,"Office, Other, Parking",Office,48546.0,68.0,71.59999847,196.0,3647345.75,0.0,2944692.0,531520.0,False,Compliant,48.76,0.64,46
116,NonResidential,Hotel,MEDITERRANEAN INN (ID#116),425 queen anne ave N.,Seattle,WA,98109.0,1989201125,7,MAGNOLIA / QUEEN ANNE,47.62291,-122.35708000000001,1.0,6,96910,36934,59976,"Hotel, Parking",Hotel,59976.0,56.0,87.90000153,188.3999939,5274523.0,0.0,2637011.0,2518558.0,False,Compliant,152.14,1.57,14
117,NonResidential,Hotel,UNIVERSITY INN,4140 ROOSEVELT WAY NE,Seattle,WA,98105.0,1142001871,4,NORTHEAST,47.65772,-122.31756000000001,2.0,4,50017,0,50017,"Hotel, Swimming Pool",Hotel,50017.0,53.0,110.5,205.8000031,5528580.5,0.0,2128306.0,3320669.0,False,Compliant,191.2,3.82,54
118,SPS-District K-12,K-12 School,Pathfinder K-8,1901 SW Genesee St.,Seattle,WA,98106.0,1324039116,1,DELRIDGE,47.5636,-122.35799999999999,1.0,3,74468,0,74468,K-12 School,K-12 School,75364.0,,0.0,0.0,0.0,0.0,1698176.0,0.0,False,Missing Data,11.84,0.16,17
119,NonResidential,K-12 School,St. Joseph K-8 School,700 18th Ave. E.,Seattle,WA,98112.0,1336800825,3,EAST,47.625479999999996,-122.30828000000001,1.0,3,67743,0,67743,K-12 School,K-12 School,67743.0,34.0,44.79999924,89.30000305,3036464.0,0.0,1337786.0,1309093.0,False,Compliant,78.85,1.16,93
120,NonResidential,K-12 School,Holy Names Academy,728 21st Ave East,Seattle,WA,98112.0,1338800660,3,EAST,47.62644,-122.30429,1.0,6,194104,0,194104,K-12 School,K-12 School,194104.0,100.0,37.09999847,60.09999847,7204080.0,0.0,1887893.0,4331949.0,False,Compliant,243.23,1.25,108
121,NonResidential,Small- and Mid-Sized Office,2100 Building,2100 24th Ave S,Seattle,WA,98144.0,1498303116,3,SOUTHEAST,47.58408,-122.30125,1.0,3,99433,35752,63681,"Office, Parking",Office,63681.0,63.0,78.19999695,245.60000609999997,4980737.5,0.0,4897760.0,0.0,False,Compliant,34.14,0.34,13
122,SPS-District K-12,K-12 School,John Muir Elementary,3301 S. Horton St.,Seattle,WA,98144.0,1524049002,2,SOUTHEAST,47.573240000000006,-122.29058,1.0,2,58933,0,58933,K-12 School,K-12 School,60725.0,,0.0,0.0,0.0,0.0,2347138.0,0.0,False,Missing Data,16.36,0.28,25
125,SPS-District K-12,K-12 School,Mercer International Middle,1600 Columbian Way S.,Seattle,WA,98108.0,1624049214,2,GREATER DUWAMISH,47.56413,-122.31208000000001,1.0,1,130862,0,130862,K-12 School,K-12 School,134446.0,61.0,54.29999924,93.5,7300977.5,0.0,2262820.0,4193207.0,True,Error - Correct Default Data,238.48,1.82,59
127,SPS-District K-12,K-12 School,Orca K-8 School,5215 46th Ave. S.,Seattle,WA,98118.0,1704900242,2,SOUTHEAST,47.55478,-122.27596000000001,1.0,3,59955,0,59955,K-12 School,K-12 School,59955.0,93.0,29.20000076,83.0,1749171.25,0.0,1436416.0,196983.0,True,Error - Correct Default Data,20.48,0.34,27
130,SPS-District K-12,K-12 School,McClure Middle,1915 1st Ave. W.,Seattle,WA,98119.0,1794501220,7,MAGNOLIA / QUEEN ANNE,47.636829999999996,-122.35896000000001,1.0,2,93218,0,93218,K-12 School,K-12 School,93218.0,86.0,34.5,70.80000305,3216155.0,0.0,1486758.0,1400634.0,True,Error - Correct Default Data,84.75,0.91,52
131,NonResidential,Other,Lakeview,1208 NE 64th st,Seattle,WA,98115.0,1797500625,4,NORTHEAST,47.67524,-122.31533999999999,1.0,4,56521,0,56521,Other,Other,49000.0,,129.8999939,408.0,6367210.0,0.0,6357631.0,0.0,False,Compliant,44.32,0.78,75
132,NonResidential,Other,Roosevelt Square,6417 Roosevelt Way NE # 18-28,Seattle,WA,98115.0,1797500715,4,NORTHEAST,47.67559,-122.31768999999998,1.0,2,206934,0,206934,"Other, Parking",Other,119146.0,,36.79999924,72.90000153,4384625.5,0.0,2001103.0,2252474.0,False,Compliant,133.58,0.65,87
136,NonResidential,Hotel,Holiday Inn Express North Seattle Shoreline,14115 Aurora Ave N,Seattle,WA,98133.0,1926049012,5,NORTHWEST,47.73141,-122.3458,1.0,4,51390,0,51390,"Hotel, Parking",Hotel,51390.0,89.0,70.40000153,130.8999939,3616214.0,0.0,1398289.0,2213249.0,False,Compliant,127.29,2.48,15
137,SPS-District K-12,K-12 School,Broadview-Thomson K-8,13052 Greenwood Ave. N.,Seattle,WA,98133.0,1926049025,5,NORTHWEST,47.72463,-122.35315,1.0,2,131013,0,131013,K-12 School,K-12 School,131909.0,88.0,32.5,62.90000153,4290831.5,0.0,1775488.0,2119097.0,True,Error - Correct Default Data,124.92,0.95,53
139,NonResidential,Hotel,7066-Seattle-Northgate,13300 Stone Avenue N,Seattle,WA,98133.0,1926049434,5,NORTHWEST,47.72551,-122.3423,1.0,3,69138,0,69138,Hotel,Hotel,70609.0,78.0,47.09999847,104.6999969,3323400.5,0.0,1802889.0,1439568.0,False,Compliant,89.02,1.29,14
140,SPS-District K-12,K-12 School,B.F. Day Elementary,3921 Linden Ave. N.,Seattle,WA,98103.0,1931301145,6,LAKE UNION,47.65464,-122.34912,1.0,3,66588,0,66588,K-12 School,K-12 School,66588.0,,0.0,0.0,0.0,0.0,2104286.0,0.0,False,Missing Data,14.67,0.22,25
144,NonResidential,Hotel,Alexis Hotel,1007 First Ave.,Seattle,WA,98104.0,1974600035,7,DOWNTOWN,47.6048,-122.3368,1.0,5,190980,0,190980,"Hotel, Parking",Hotel,190980.0,98.0,34.09999847,84.0,6505995.0,0.0,4402910.0,2103084.0,False,Compliant,142.39,0.75,112
148,SPS-District K-12,K-12 School,West Woodland Elementary,5601 4th Ave. N.W.,Seattle,WA,98107.0,2768000375,6,Ballard,47.6706,-122.36225,1.0,2,55513,0,55513,K-12 School,K-12 School,59097.0,93.0,27.10000038,85.0,1598852.625,0.0,1513571.0,0.0,True,Error - Correct Default Data,10.55,0.19,25
163,Nonresidential COS,Other,Fire Station 10/FAC/EOC,105 5th Ave S,Seattle,WA,98104.0,5247801465,2,DOWNTOWN,47.60112,-122.32785,1.0,4,61156,0,61156,"Office, Other",Other,42755.0,,132.6999969,337.10000610000003,9550716.0,0.0,6947270.0,2416104.0,False,Compliant,176.75,2.89,10
167,NonResidential,Other,Wing Luke Museum,719 South King Street,Seattle,WA,98104.0,5247802715,2,DOWNTOWN,47.59809,-122.32283000000001,1.0,4,72820,13820,59000,Museum,Museum,58000.0,,36.09999847,85.19999695,2095175.25,0.0,1311669.0,698785.0,False,Compliant,46.26,0.64,106
168,NonResidential,Hotel,Hampton Inn Seattle Center,700 5th Ave N.,Seattle,WA,98109.0,5458300285,7,MAGNOLIA / QUEEN ANNE,47.62614,-122.3467,1.0,4,162222,14200,148022,"Hotel, Parking",Hotel,113702.0,76.0,70.5,151.1999969,8016521.0,0.0,4197462.0,3749499.0,False,Compliant,228.4,1.41,20
169,SPS-District K-12,K-12 School,Franklin High,3013 S. Mt. Baker Blvd.,Seattle,WA,98144.0,5700000455,2,SOUTHEAST,47.57589,-122.29365,1.0,4,289588,0,289588,K-12 School,K-12 School,289588.0,90.0,33.0,82.30000305,9542598.0,0.0,6449764.0,2370086.0,True,Error - Correct Default Data,170.84,0.59,26
170,NonResidential,University,SCCC FINE ARTS BUILDING,801 E PINE ST,Seattle,WA,98122.0,6003000470,3,EAST,47.61495,-122.32177,1.0,3,63330,0,63330,College/University,College/University,64820.0,,50.70000076,116.0,3284214.5,0.0,1911064.0,1148694.0,False,Compliant,74.33,1.17,101
174,Nonresidential COS,Other,CSC Vehicle Maintenance (E),805 S Charles St,Seattle,WA,98134.0,6834700175,2,GREATER DUWAMISH,47.59545,-122.32146000000002,1.0,1,67356,0,67356,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",68359.0,,118.3000031,252.10000609999997,8086930.5,0.0,4182001.0,3293576.0,False,Compliant,204.08,3.03,66
176,SPS-District K-12,K-12 School,Emerson Elementary,9709 60th Ave. S.,Seattle,WA,98118.0,7129302300,2,SOUTHEAST,47.51482,-122.25863999999999,1.0,3,78804,0,78804,K-12 School,K-12 School,78804.0,92.0,34.0,79.30000305,2677620.75,0.0,1645214.0,853926.0,True,Error - Correct Default Data,56.82,0.72,15
177,SPS-District K-12,K-12 School,Madrona K-8,1121 33rd Ave.,Seattle,WA,98122.0,7152200350,3,CENTRAL,47.61224,-122.29087,1.0,3,66994,0,66994,K-12 School,K-12 School,66994.0,79.0,38.5,99.59999847,2579774.5,0.0,1824845.0,546459.0,True,Error - Correct Default Data,41.74,0.62,14
178,SPS-District K-12,K-12 School,Van Asselt Elementary,8311 Beacon Ave S,Seattle,WA,98118.0,7243500230,2,GREATER DUWAMISH,47.52915,-122.28903999999999,1.0,3,98357,0,98357,K-12 School,K-12 School,98357.0,88.0,38.5,81.30000305,3783580.25,0.0,1927067.0,1529064.0,True,Error - Correct Default Data,94.64,0.96,16
179,NonResidential,Small- and Mid-Sized Office,Seattle's Union Gospel Mission - Admin,3800 S Othello St,Seattle,WA,98118.0,7378600265,2,GREATER DUWAMISH,47.538270000000004,-122.28406000000001,1.0,1,54765,0,54765,"Office, Other",Office,25765.0,,88.69999695,243.5,4503671.5,0.0,3569337.0,684032.0,False,Compliant,61.21,1.12,58
180,NonResidential,Other,Hope Place,3802 S Othello St,Seattle,WA,98118.0,7378600265,2,GREATER DUWAMISH,47.53722,-122.28399999999999,1.0,5,89821,0,89821,"Food Service, Office, Other - Lodging/Residential",Other - Lodging/Residential,46483.0,,25.0,27.89999962,2220796.5,0.0,67462.0,1882631.0,False,Compliant,100.46,1.12,7
182,NonResidential,University,Otto Miller Hall,3469 3rd Ave. W,Seattle,WA,98119.0,7443000070,7,MAGNOLIA / QUEEN ANNE,47.65147,-122.36121999999999,1.0,2,52611,0,52611,College/University,College/University,52611.0,,83.40000153,186.1000061,4390158.0,0.0,2479273.0,1637598.0,False,Compliant,104.26,1.98,36
183,NonResidential,Residence Hall,Emerson Hall,500 W. Emerson,Seattle,WA,98119.0,7443000375,7,MAGNOLIA / QUEEN ANNE,47.65068,-122.36331000000001,1.0,4,139600,37500,102100,Residence Hall/Dormitory,Residence Hall/Dormitory,135520.0,89.0,35.40000153,74.69999695,4800620.5,0.0,2316298.0,2132284.0,False,Compliant,129.39,0.93,15
185,SPS-District K-12,K-12 School,Nathan Hale High,17050 30th Ave. N.E.,Seattle,WA,98125.0,2826049152,5,NORTH,47.70763,-122.29453000000001,1.0,2,236758,0,236758,"K-12 School, Parking",K-12 School,238550.0,96.0,38.90000153,84.40000153,9287467.0,0.0,4789948.0,3566039.0,False,Compliant,222.78,0.94,5
189,SPS-District K-12,K-12 School,Greenwood Elementary,144 N.W. 80th St.,Seattle,WA,98117.0,2919200635,6,NORTHWEST,47.68725,-122.35996000000002,1.0,3,62526,0,62526,K-12 School,K-12 School,62526.0,96.0,35.09999847,75.30000305,2192411.0,0.0,1114389.0,871706.0,True,Error - Correct Default Data,54.07,0.86,14
190,NonResidential,Small- and Mid-Sized Office,Emerald Services,7343 E Marginal Way S,Seattle,WA,98108.0,2924049043,2,GREATER DUWAMISH,47.536,-122.31768000000001,1.0,3,64015,0,64015,"Non-Refrigerated Warehouse, Office, Other - Services",Office,30000.0,21.0,62.5,168.3999939,3375016.25,0.0,2657382.0,584696.0,False,Compliant,49.58,0.77,9
195,NonResidential,Other,Seattle-Northgate,10631 8th Ave NE,Seattle,WA,98125.0,2926049409,5,NORTH,47.7066,-122.321,1.0,3,54224,0,54224,Other/Specialty Hospital,Other/Specialty Hospital,47012.0,,163.1000061,321.0,7668810.0,0.0,3344827.0,3920350.0,False,Compliant,231.53,4.27,52
197,NonResidential,Retail Store,Nordstrom Northgate 002,401 NE Northgate Way,Seattle,WA,98125.0,2926049528,5,NORTH,47.70619,-122.32586,1.0,4,124342,0,124342,Retail Store,Retail Store,122000.0,76.0,71.59999847,222.10000609999997,8729918.0,0.0,8653621.0,112356.0,False,Compliant,66.3,0.53,51
200,NonResidential,Other,Verity Credit Union,11027 Meridian N #102,Seattle,WA,98133.0,3026049024,5,NORTHWEST,47.709559999999996,-122.3345,1.0,3,55442,0,55442,"Financial Office, Medical Office, Parking",Financial Office,28636.0,72.0,88.90000153,197.6000061,3313397.0,0.0,1859345.0,1331883.0,False,Compliant,83.7,1.51,20
205,SPS-District K-12,K-12 School,Ballard High,1418 N.W. 65th St.,Seattle,WA,98117.0,3050700050,6,BALLARD,47.67661,-122.37489,1.0,2,242795,0,242795,K-12 School,K-12 School,242795.0,80.0,40.0,112.3000031,9708318.0,0.0,7859464.0,1297685.0,True,Error - Correct Default Data,123.71,0.51,17
209,NonResidential,Self-Storage Facility,Madison Self Storage,1111 E. Madison,Seattle,WA,98122.0,3225049002,3,EAST,47.61233,-122.3171,1.0,5,84870,0,84870,Self-Storage Facility,Self-Storage Facility,85521.0,,18.89999962,31.70000076,1617801.25,0.0,482635.0,898955.0,False,Compliant,51.11,0.6,106
212,SPS-District K-12,K-12 School,Aki Kurose Middle,3928 S. Graham St.,Seattle,WA,98118.0,3332501090,2,SOUTHEAST,47.54632,-122.28198,1.0,2,173185,0,173185,K-12 School,K-12 School,173185.0,79.0,40.59999847,64.90000153,7034167.5,0.0,1800727.0,4327044.0,True,Error - Correct Default Data,242.36,1.4,64
214,SPS-District K-12,K-12 School,Boren Building,5950 Delridge Way S.W.,Seattle,WA,98106.0,3438501230,1,DELRIDGE,47.54862,-122.36214,1.0,1,145341,0,145341,K-12 School,K-12 School,139069.0,75.0,45.59999847,77.19999695,6337972.0,0.0,1864967.0,3634130.0,True,Error - Correct Default Data,206.01,1.42,53
215,NonResidential,Warehouse,Rainier Bottling Plant,5628 Airport Way South,Seattle,WA,98108.0,3466800065,2,GREATER DUWAMISH,47.551520000000004,-122.31868999999999,1.0,4,114297,0,114297,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,114297.0,61.0,21.10000038,39.70000076,2415462.5,0.0,912475.0,1187623.0,False,Compliant,69.44,0.61,112
217,SPS-District K-12,K-12 School,Whitman Middle,9201 15th Ave. NW.,Seattle,WA,98117.0,3526039131,6,BALLARD,47.69675,-122.3776,1.0,1,160270,0,160270,K-12 School,K-12 School,160270.0,,0.0,0.0,0.0,0.0,0.0,4318917.0,False,Missing Data,229.38,1.43,57
220,NonResidential,Warehouse,8109,4786 First Ave S,Seattle,WA,98134.0,3573700006,2,GREATER DUWAMISH,47.55901,-122.33328,1.0,1,234144,0,234144,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,234144.0,87.0,33.59999847,47.09999847,7874958.5,0.0,1316817.0,5427500.0,False,Compliant,297.43,1.27,79
223,NonResidential,Retail Store,Westwood Village - Building A,2600 SW Barton St,Seattle,WA,98126.0,3624039009,1,DELRIDGE,47.52254,-122.36627,1.0,1,64984,0,64984,Retail Store,Retail Store,65425.0,72.0,46.09999847,130.6999969,3016373.5,0.0,2613687.0,330609.0,False,Compliant,35.78,0.55,50
226,SPS-District K-12,K-12 School,Roxhill Elementary,9430 30th Ave. S.W.,Seattle,WA,98126.0,3624039057,1,DELRIDGE,47.51778,-122.37073999999998,1.0,1,46797,0,46797,K-12 School,K-12 School,46797.0,86.0,50.90000153,91.5,2380144.5,0.0,797204.0,1278687.0,True,Error - Correct Default Data,73.47,1.57,58
227,SPS-District K-12,K-12 School,Washington Middle,2101 S. Jackson,Seattle,WA,98144.0,3646100540,3,CENTRAL,47.59796,-122.30415,1.0,3,136188,0,136188,K-12 School,K-12 School,136188.0,,0.0,0.0,0.0,0.0,0.0,3217877.0,False,Missing Data,170.9,1.25,53
228,NonResidential,Other,Webster Building,3014 NW 67th St.,Seattle,WA,98117.0,3693901110,6,BALLARD,47.67767,-122.39631000000001,1.0,3,56000,0,56000,Other,Other,56000.0,,37.29999924,70.69999695,2088978.125,0.0,844864.0,1006396.0,False,Compliant,59.34,1.06,43
229,SPS-District K-12,K-12 School,Martin Luther King Jr. Elementary,6725 45th Ave S,Seattle,WA,98118.0,3812400550,2,SOUTHEAST,47.541740000000004,-122.27691000000002,1.0,2,67371,0,67371,K-12 School,K-12 School,67371.0,92.0,33.59999847,80.09999847,2260359.75,0.0,1445339.0,683120.0,True,Error - Correct Default Data,46.36,0.69,12
230,NonResidential,Self-Storage Facility,U-Haul Moving and Storage of West Seattle,6343 35th Ave SW,Seattle,WA,98126.0,3874900040,1,SOUTHWEST,47.54508,-122.37737,1.0,2,52088,0,52088,Self-Storage Facility,Self-Storage Facility,52088.0,,30.29999924,53.70000076,1576122.875,0.0,523765.0,853755.0,False,Compliant,48.99,0.94,47
231,SPS-District K-12,K-12 School,Hamilton International Middle,1610 N. 41st St.,Seattle,WA,98103.0,4083301505,4,LAKE UNION,47.65708,-122.33803,1.0,3,127776,0,127776,K-12 School,K-12 School,127776.0,75.0,39.09999847,103.5,4998584.5,0.0,3729930.0,1018207.0,True,Error - Correct Default Data,80.08,0.63,6
232,NonResidential,Hotel,Silver Cloud Inn,1150 Fairview Ave N,Seattle,WA,98109.0,4088802955,3,LAKE UNION,47.62972,-122.32906000000001,1.0,5,123920,30000,93920,"Hotel, Parking, Swimming Pool",Hotel,123920.0,79.0,78.09999847,152.1999969,9676783.0,0.0,4079217.0,5293961.0,False,Compliant,309.6,2.5,18
233,Nonresidential COS,Other,Armory Building,860 Terry Ave N,Seattle,WA,98109.0,4088803210,3,LAKE UNION,47.627590000000005,-122.33661000000001,1.0,1,50000,0,50000,Museum,Museum,43000.0,,184.6999969,373.7000122,7942537.5,0.0,3797924.0,3750882.0,False,Compliant,225.69,4.51,116
234,Nonresidential COS,Warehouse,SCL Roy Street Warehouse,802 Roy St,Seattle,WA,98109.0,4088803530,7,MAGNOLIA / QUEEN ANNE,47.62591,-122.34083999999999,1.0,2,50292,0,50292,"Non-Refrigerated Warehouse, Office, Other - Services, Residence Hall/Dormitory",Non-Refrigerated Warehouse,42345.0,,8.0,25.10000038,430473.6875,0.0,430474.0,0.0,False,Compliant,3.0,0.06,90
237,SPS-District K-12,K-12 School,Whittier Elementary,1320 NW 75th St.,Seattle,WA,98117.0,4240400005,6,BALLARD,47.68359,-122.37308,1.0,2,67235,0,67235,K-12 School,K-12 School,67235.0,89.0,36.29999924,86.80000305,2443194.0,0.0,1564728.0,719406.0,True,Error - Correct Default Data,49.12,0.73,17
238,Nonresidential COS,Small- and Mid-Sized Office,North Service Center,1300 N 97th ST,Seattle,WA,98103.0,4310701070,5,NORTHWEST,47.70044,-122.34136000000001,1.0,2,91130,0,91130,"Data Center, Distribution Center, Office, Other, Parking",Office,57968.0,,106.09999850000001,272.2000122,10005492.0,0.0,7093984.0,2378373.0,False,Compliant,175.77,1.93,59
239,SPS-District K-12,K-12 School,Gatewood Elementary,4320 SW Myrtle,Seattle,WA,98136.0,4315700020,1,SOUTHWEST,47.54025,-122.3885,1.0,3,58118,0,58118,K-12 School,K-12 School,59014.0,97.0,25.70000076,69.59999847,1519074.75,0.0,1158457.0,248820.0,True,Error - Correct Default Data,21.29,0.37,25
241,NonResidential,Hotel,Hotel Nexus,2140 N. Northgate Way,Seattle,WA,98133.0,4468400005,5,NORTHWEST,47.70916,-122.33216000000002,1.0,4,64893,0,64893,Hotel,Hotel,64893.0,70.0,95.69999695,185.3999939,6211749.5,0.0,2620548.0,3577277.0,False,Compliant,208.26,3.21,48
242,SPS-District K-12,K-12 School,Olympic View Elementary,504 N.E. 95th St.,Seattle,WA,98115.0,5100404840,5,NORTH,47.69823,-122.32126000000001,1.0,2,52792,0,52792,K-12 School,K-12 School,55480.0,,0.0,0.0,0.0,0.0,0.0,0.0,False,Missing Data,0.0,0.0,27
243,SPS-District K-12,K-12 School,Van Asselt Building - Old,7201 Beacon Ave. S.,Seattle,WA,98108.0,5129000050,2,GREATER DUWAMISH,47.538090000000004,-122.29591,1.0,1,70762,0,70762,K-12 School,K-12 School,70762.0,87.0,58.5,76.5,4138032.75,0.0,491106.0,3115310.0,True,Error - Correct Default Data,168.88,2.39,91
244,NonResidential,Small- and Mid-Sized Office,Washington Park Building,76-80 S washington st,Seattle,WA,98104.0,5247800030,7,DOWNTOWN,47.60105,-122.33518000000001,1.0,3,44558,0,44558,"Office, Restaurant, Self-Storage Facility",Office,34416.0,78.0,38.59999847,103.6999969,1722053.0,0.0,1317637.0,359365.0,False,Compliant,28.27,0.63,116
247,Nonresidential COS,Distribution Center,SCL SSC Building A,3613 4th Ave S,Seattle,WA,98134.0,7666205660,2,GREATER DUWAMISH,47.57199,-122.32811000000001,1.0,2,179161,0,179161,"Data Center, Distribution Center, Office, Other",Distribution Center,117476.0,,56.29999924,167.6000061,10168523.0,0.0,8772104.0,664302.0,False,Compliant,96.43,0.54,92
248,Nonresidential COS,Warehouse,SCL SSC Building B,3613 4th Ave S,Seattle,WA,98134.0,7666205660,2,GREATER DUWAMISH,47.57199,-122.32811000000001,1.0,2,58640,0,58640,"Non-Refrigerated Warehouse, Office, Other, Other - Services",Non-Refrigerated Warehouse,40831.0,,61.5,193.1999969,4327563.5,0.0,3928695.0,0.0,False,Compliant,27.39,0.47,51
257,NonResidential,Warehouse,Harbor Island: Warehouse E - DNRP-SWD,3235 16TH AVE SW,Seattle,WA,98134.0,7666703020,1,GREATER DUWAMISH,47.575070000000004,-122.35746999999999,0.0,4,79600,0,79600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,79600.0,34.0,30.29999924,95.09999847,2411402.25,0.0,2411402.0,0.0,False,Compliant,16.81,0.21,100
260,SPS-District K-12,K-12 School,Lincoln Building,4400 Interlake Ave N,Seattle,WA,98103.0,7821200700,4,LAKE UNION,47.65996,-122.33962,1.0,4,241066,0,241066,K-12 School,K-12 School,241066.0,79.0,36.90000153,66.19999695,8886716.0,0.0,3096316.0,4695641.0,True,Error - Correct Default Data,270.97,1.12,19
263,NonResidential,Other,Building 1,316 NE Thornton Place,Seattle,WA,98125.0,8632880000,5,NORTH,47.70281,-122.32531999999999,1.0,6,419848,335109,84739,"Fast Food Restaurant, Medical Office, Movie Theater, Parking, Retail Store",Parking,335109.0,,109.0,285.10000610000003,9238992.0,0.0,6995246.0,2139716.0,False,Compliant,162.41,0.39,8
264,NonResidential,Mixed Use Property,TriBeCa,516 1st Ave W,Seattle,WA,98119.0,8681450000,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,1.0,4,110785,0,110785,"Financial Office, Multifamily Housing, Parking, Retail Store, Supermarket/Grocery Store",Multifamily Housing,58563.0,,98.09999847,299.0,10864032.0,0.0,10139555.0,418354.0,False,Compliant,92.91,0.84,14
273,SPS-District K-12,K-12 School,Highland Park Elementary,1012 S.W. Trenton St.,Seattle,WA,98106.0,7972603210,1,DELRIDGE,47.52518,-122.34828,1.0,1,71714,0,71714,K-12 School,K-12 School,71714.0,87.0,34.5,93.90000153,2470597.75,0.0,1944216.0,427142.0,True,Error - Correct Default Data,36.24,0.51,17
